36
6378136.300
3.9860044150e+14
1.0826266835e-03
  0      0      0.0000000e+00          0.0000000e+00
  1      0      0.0000000e+00          0.0000000e+00
  1      1      0.0000000e+00          0.0000000e+00
  2      0      0.0000000e+00          0.0000000e+00
  2      1     -2.2000000e-10          1.4510000e-09
  2      2      2.4391440e-06         -1.4001670e-06
  3      0      9.5725420e-07          0.0000000e+00
  3      1      2.0299890e-06          2.4851320e-07
  3      2      9.0462780e-07         -6.1902590e-07
  3      3      7.2107270e-07          1.4143560e-06
  4      0      5.3987390e-07          0.0000000e+00
  4      1     -5.3632160e-07         -4.7344030e-07
  4      2      3.5069410e-07          6.6267160e-07
  4      3      9.9077180e-07         -2.0092840e-07
  4      4     -1.8856080e-07          3.0885320e-07
  5      0      6.8532350e-08          0.0000000e+00
  5      1     -6.2101210e-08         -9.4422610e-08
  5      2      6.5243830e-07         -3.2334960e-07
  5      3     -4.5195540e-07         -2.1484720e-07
  5      4     -2.9530160e-07          4.9665890e-08
  5      5      1.7497200e-07         -6.6938430e-07
  6      0     -1.4995800e-07          0.0000000e+00
  6      1     -7.6087940e-08          2.6289050e-08
  6      2      4.8173240e-08         -3.7372820e-07
  6      3      5.7173100e-08          9.0269450e-09
  6      4     -8.6214270e-08         -4.7140820e-07
  6      5     -2.6713330e-07         -5.3648840e-07
  6      6      9.6761610e-09         -2.3719200e-07
  7      0      9.0978940e-08          0.0000000e+00
  7      1      2.7987290e-07          9.5433690e-08
  7      2      3.2974380e-07          9.3066760e-08
  7      3      2.5039870e-07         -2.1719860e-07
  7      4     -2.7511440e-07         -1.2380040e-07
  7      5      1.9376550e-09          1.7737770e-08
  7      6     -3.5885690e-07          1.5178980e-07
  7      7      1.0918510e-09          2.4441570e-08
  8      0      4.9671170e-08          0.0000000e+00
  8      1      2.3342200e-08          5.9006050e-08
  8      2      8.0297870e-08          6.5417540e-08
  8      3     -1.9187780e-08         -8.6345440e-08
  8      4     -2.4460010e-07          7.0023300e-08
  8      5     -2.5535240e-08          8.9146220e-08
  8      6     -6.5736160e-08          3.0923850e-07
  8      7      6.7281160e-08          7.4744050e-08
  8      8     -1.2409250e-07          1.2053320e-07
  9      0      2.7671430e-08          0.0000000e+00
  9      1      1.4338750e-07          2.1683490e-08
  9      2      2.2228830e-08         -3.2219660e-08
  9      3     -1.6081150e-07         -7.4228740e-08
  9      4     -9.0017920e-09          1.9466680e-08
  9      5     -1.6616510e-08         -5.4111320e-08
  9      6      6.2694190e-08          2.2290350e-07
  9      7     -1.1836630e-07         -9.6515270e-08
  9      8      1.8843600e-07         -3.0856620e-09
  9      9     -4.7747540e-08          9.6641280e-08
 10      0      5.2622250e-08          0.0000000e+00
 10      1      8.3511580e-08         -1.3131430e-07
 10      2     -9.4241390e-08         -5.1579170e-08
 10      3     -6.8989500e-09         -1.5376880e-07
 10      4     -8.4076450e-08         -7.9280630e-08
 10      5     -4.9339590e-08         -5.0537020e-08
 10      6     -3.7588520e-08         -7.9566710e-08
 10      7      8.1146050e-09         -3.3662960e-09
 10      8      4.0492800e-08         -9.1870600e-08
 10      9      1.2549130e-07         -3.7651620e-08
 10     10      1.0053860e-07         -2.4014840e-08
 11      0     -5.0961370e-08          0.0000000e+00
 11      1      1.5168720e-08         -2.6860410e-08
 11      2      1.8630970e-08         -9.9069390e-08
 11      3     -3.0987120e-08         -1.4813180e-07
 11      4     -3.8958020e-08         -6.3666650e-08
 11      5      3.7784800e-08          4.9473620e-08
 11      6     -1.1867660e-09          3.4476960e-08
 11      7      4.1156520e-09         -8.9825280e-08
 11      8     -5.9841080e-09          2.4398960e-08
 11      9     -3.1423110e-08          4.1773180e-08
 11     10     -5.2188270e-08         -1.8336460e-08
 11     11      4.6034440e-08         -6.9666230e-08
 12      0      3.7725260e-08          0.0000000e+00
 12      1     -5.4065500e-08         -4.3567570e-08
 12      2      1.4297960e-08          3.2097590e-08
 12      3      3.9399590e-08          2.4426490e-08
 12      4     -6.8690810e-08          4.1508110e-09
 12      5      3.0941110e-08          7.8253630e-09
 12      6      3.4152330e-09          3.9176550e-08
 12      7     -1.8691000e-08          3.5613180e-08
 12      8     -2.5376940e-08          1.6936100e-08
 12      9      4.2288060e-08          2.5269260e-08
 12     10     -6.1761970e-09          3.0837580e-08
 12     11      1.1250300e-08         -6.3794650e-09
 12     12     -2.4953260e-09         -1.1178060e-08
 13      0      4.2298220e-08          0.0000000e+00
 13      1     -5.1356970e-08          3.9051040e-08
 13      2      5.5921770e-08         -6.2733760e-08
 13      3     -2.1936090e-08          9.7482940e-08
 13      4     -3.1376260e-09         -1.1962790e-08
 13      5      5.9004940e-08          6.6497600e-08
 13      6     -3.5903810e-08         -6.5728060e-09
 13      7      2.5300210e-09         -6.2147080e-09
 13      8     -9.8315080e-09         -1.0474020e-08
 13      9      2.4732580e-08          4.5287040e-08
 13     10      4.1032470e-08         -3.6812100e-08
 13     11     -4.4386970e-08         -4.7650780e-09
 13     12     -3.1262220e-08          8.7840580e-08
 13     13     -6.1275960e-08          6.8526150e-08
 14      0     -2.4278650e-08          0.0000000e+00
 14      1     -1.8696860e-08          2.9474750e-08
 14      2     -3.6778940e-08         -5.1677940e-09
 14      3      3.5887510e-08          2.0461880e-08
 14      4      1.8386560e-09         -2.2678060e-08
 14      5      2.8734430e-08         -1.6388220e-08
 14      6     -1.9481050e-08          2.4783130e-09
 14      7      3.7500380e-08         -4.1729130e-09
 14      8     -3.5094650e-08         -1.5351530e-08
 14      9      3.2028490e-08          2.8880490e-08
 14     10      3.9032920e-08         -1.4430850e-09
 14     11      1.5397050e-08         -3.9054820e-08
 14     12      8.4082920e-09         -3.1132720e-08
 14     13      3.2214700e-08          4.5189720e-08
 14     14     -5.1898080e-08         -4.8150660e-09
 15      0      1.4791010e-09          0.0000000e+00
 15      1      1.0081730e-08          1.0977310e-08
 15      2     -2.1394270e-08         -3.0891490e-08
 15      3      5.2139290e-08          1.7289290e-08
 15      4     -4.0815010e-08          6.5017470e-09
 15      5      1.2493570e-08          8.0837560e-09
 15      6      3.3121160e-08         -3.6824600e-08
